P.s,Item,Condition,Probmanip,Speaker,statement,response,final,Meaning,Imposition
44,7,4,0,1,0,0,0,Direct,Low
44,8,1,0,0,0,0,0,Indirect,High
44,9,2,0,0,0,0,0,Indirect,Low
44,10,3,0,0,0,0,0,Direct,High
44,11,4,1,0,0,0,0,Direct,Low
44,12,1,0,1,0,0,0,Indirect,High
44,13,2,0,0,0,0,0,Indirect,Low
44,14,3,0,1,0,0,0,Direct,High
44,15,4,0,0,0,0,0,Direct,Low
44,16,1,1,1,0,0,0,Indirect,High
44,17,2,1,1,1,0,0,Indirect,Low
44,18,3,0,0,1,0,0,Direct,High
44,19,4,1,0,0,0,0,Direct,Low
44,20,1,1,0,0,0,0,Indirect,High
44,21,2,1,0,0,0,0,Indirect,Low
44,22,3,0,0,0,0,0,Direct,High
44,23,4,0,1,0,0,0,Direct,Low
44,24,1,0,0,0,0,0,Indirect,High
44,25,2,1,0,0,0,0,Indirect,Low
44,26,3,0,0,0,0,0,Direct,High
44,27,4,0,0,1,0,0,Direct,Low
44,28,1,0,0,0,0,0,Indirect,High
45,1,1,0,0,0,1,0,Indirect,High
45,2,2,1,0,0,0,0,Indirect,Low
45,3,3,0,0,0,0,0,Direct,High
45,4,4,0,0,0,0,0,Direct,Low
45,5,1,0,0,0,0,0,Indirect,High
45,6,2,0,0,0,0,0,Indirect,Low
45,7,3,0,0,0,0,0,Direct,High
45,8,4,1,0,1,0,0,Direct,Low
45,9,1,0,0,0,0,0,Indirect,High
45,10,2,0,0,0,0,0,Indirect,Low
45,11,3,0,0,0,0,0,Direct,High
45,12,4,0,0,0,0,0,Direct,Low
45,13,1,0,0,0,0,0,Indirect,High
45,14,2,0,0,0,0,0,Indirect,Low
45,15,3,0,0,0,0,0,Direct,High
45,16,4,0,0,0,0,0,Direct,Low
45,17,1,0,0,0,0,0,Indirect,High
45,18,2,0,0,0,0,0,Indirect,Low
45,19,3,0,0,0,0,0,Direct,High
45,20,4,1,0,0,0,0,Direct,Low
45,21,1,0,0,0,0,0,Indirect,High
45,22,2,0,0,0,0,0,Indirect,Low
45,23,3,0,0,0,0,0,Direct,High
45,24,4,0,0,0,0,0,Direct,Low
45,25,1,0,0,0,0,0,Indirect,High
45,26,2,0,0,0,0,0,Indirect,Low
45,27,3,0,0,0,0,0,Direct,High
45,28,4,0,0,0,0,0,Direct,Low
46,1,4,0,0,0,0,0,Direct,Low
46,2,1,0,0,1,0,0,Indirect,High
46,3,2,0,0,1,1,0,Indirect,Low
46,4,3,0,0,0,0,0,Direct,High
46,5,4,1,0,0,0,0,Direct,Low
46,6,1,1,1,1,1,0,Indirect,High
46,7,2,0,0,0,0,0,Indirect,Low
46,8,3,0,0,0,0,0,Direct,High
46,9,4,1,1,1,0,0,Direct,Low
46,10,1,0,1,0,0,0,Indirect,High
46,11,2,1,0,0,0,0,Indirect,Low
46,12,3,0,0,0,0,0,Direct,High
46,13,4,0,0,0,0,0,Direct,Low
46,14,1,0,1,0,0,0,Indirect,High
46,15,2,0,1,0,0,0,Indirect,Low
46,16,3,0,0,0,0,0,Direct,High
46,17,4,1,0,0,0,0,Direct,Low
46,18,1,0,0,0,0,0,Indirect,High
46,19,2,1,1,0,0,0,Indirect,Low
46,20,3,1,0,0,0,0,Direct,High
46,21,4,0,0,0,0,0,Direct,Low
46,22,1,0,0,0,1,0,Indirect,High
46,23,2,1,1,1,1,0,Indirect,Low
46,24,3,0,0,1,0,0,Direct,High
46,25,4,1,1,1,0,0,Direct,Low
46,26,1,0,1,1,0,0,Indirect,High
46,27,2,0,1,0,1,0,Indirect,Low
46,28,3,1,0,0,0,0,Direct,High
47,1,3,0,0,0,1,0,Direct,High
47,2,4,1,0,0,0,0,Direct,Low
47,3,1,0,0,0,0,0,Indirect,High
47,4,2,0,0,0,0,0,Indirect,Low
47,5,3,1,1,0,0,0,Direct,High
47,6,4,0,1,0,0,0,Direct,Low
47,7,1,0,1,0,0,0,Indirect,High
47,8,2,1,1,0,0,0,Indirect,Low
47,9,3,1,0,0,0,0,Direct,High
47,10,4,1,1,0,0,0,Direct,Low
47,11,1,0,0,0,0,0,Indirect,High
47,12,2,0,1,0,0,0,Indirect,Low
47,13,3,0,0,0,0,0,Direct,High
47,14,4,0,0,1,1,0,Direct,Low
47,15,1,0,0,0,0,0,Indirect,High
47,16,2,0,0,0,0,0,Indirect,Low
47,17,3,0,1,0,1,0,Direct,High
47,18,4,0,0,1,1,0,Direct,Low
47,19,1,0,1,0,0,0,Indirect,High
47,20,2,0,1,0,0,0,Indirect,Low
47,21,3,0,0,0,1,0,Direct,High
47,22,4,0,1,1,0,0,Direct,Low
47,23,1,0,0,0,0,0,Indirect,High
47,24,2,0,1,0,0,0,Indirect,Low
47,25,3,0,1,0,0,0,Direct,High
47,26,4,0,0,0,0,0,Direct,Low
47,27,1,0,1,0,0,0,Indirect,High
47,28,2,0,0,0,0,0,Indirect,Low
48,1,2,0,0,0,0,0,Indirect,Low
48,2,3,0,0,0,0,0,Direct,High
48,3,4,0,0,0,0,0,Direct,Low
48,4,1,0,1,0,1,0,Indirect,High
48,5,2,0,0,0,1,0,Indirect,Low
48,6,3,1,0,0,0,0,Direct,High
48,7,4,0,1,0,0,0,Direct,Low
48,8,1,0,1,0,0,0,Indirect,High
48,9,2,1,0,0,0,0,Indirect,Low
48,10,3,0,0,0,0,0,Direct,High
48,11,4,1,0,0,0,0,Direct,Low
48,12,1,1,1,0,0,0,Indirect,High
48,13,2,1,1,0,0,0,Indirect,Low
48,14,3,0,1,0,0,0,Direct,High
48,15,4,1,1,0,0,0,Direct,Low
48,16,1,0,1,1,1,0,Indirect,High
48,17,2,1,1,0,0,0,Indirect,Low
48,18,3,0,0,0,0,0,Direct,High
48,19,4,0,0,0,0,0,Direct,Low
48,20,1,1,0,0,0,0,Indirect,High
48,21,2,0,1,0,1,0,Indirect,Low
48,22,3,0,1,0,0,0,Direct,High
48,23,4,0,1,1,0,0,Direct,Low
48,24,1,1,1,0,0,0,Indirect,High
48,25,2,1,1,0,0,0,Indirect,Low
48,26,3,1,0,0,0,0,Direct,High
48,27,4,0,1,0,1,0,Direct,Low
48,28,1,0,1,0,0,0,Indirect,High
49,1,1,1,1,0,0,0,Indirect,High
49,2,2,1,0,1,0,0,Indirect,Low
49,3,3,0,0,0,0,0,Direct,High
49,4,4,0,0,0,0,0,Direct,Low
49,5,1,0,1,0,0,0,Indirect,High
49,6,2,1,0,0,1,0,Indirect,Low
49,7,3,1,0,0,0,0,Direct,High
49,8,4,1,0,0,1,0,Direct,Low
49,9,1,0,0,0,0,0,Indirect,High
49,10,2,1,1,0,0,0,Indirect,Low
49,11,3,0,0,0,0,0,Direct,High
49,12,4,0,0,0,0,0,Direct,Low
49,13,1,0,0,0,0,0,Indirect,High
49,14,2,0,0,0,0,0,Indirect,Low
49,15,3,0,0,1,0,0,Direct,High
49,16,4,1,0,0,0,0,Direct,Low
49,17,1,0,0,0,0,0,Indirect,High
49,18,2,0,0,0,1,0,Indirect,Low
49,19,3,0,0,0,0,0,Direct,High
49,20,4,1,0,0,0,0,Direct,Low
49,21,1,0,0,1,0,0,Indirect,High
49,22,2,1,0,0,0,0,Indirect,Low
49,23,3,1,0,0,0,0,Direct,High
49,24,4,0,0,0,0,0,Direct,Low
49,25,1,0,0,0,0,0,Indirect,High
49,26,2,1,0,0,0,0,Indirect,Low
49,27,3,0,1,0,1,0,Direct,High
49,28,4,0,0,0,0,0,Direct,Low
50,1,4,1,0,0,0,0,Direct,Low
50,2,1,1,1,0,0,0,Indirect,High
50,3,2,0,0,0,0,0,Indirect,Low
50,4,3,0,0,0,0,0,Direct,High
50,5,4,0,0,0,0,0,Direct,Low
50,6,1,0,0,0,0,0,Indirect,High
50,7,2,0,0,0,0,0,Indirect,Low
50,8,3,0,0,0,0,0,Direct,High
50,9,4,1,0,0,0,0,Direct,Low
50,10,1,1,0,0,0,0,Indirect,High
50,11,2,0,0,0,0,0,Indirect,Low
50,12,3,0,0,0,0,0,Direct,High
50,13,4,0,0,0,0,0,Direct,Low
50,14,1,1,0,1,0,0,Indirect,High
50,15,2,0,0,0,0,0,Indirect,Low
50,16,3,0,0,0,0,0,Direct,High
50,17,4,0,0,0,0,0,Direct,Low
50,18,1,1,0,0,0,0,Indirect,High
50,19,2,1,1,0,0,0,Indirect,Low
50,20,3,1,0,0,0,0,Direct,High
50,21,4,0,0,0,0,0,Direct,Low
50,22,1,0,0,0,0,0,Indirect,High
50,23,2,0,0,0,0,0,Indirect,Low
50,24,3,0,1,0,0,0,Direct,High
50,25,4,1,0,0,0,0,Direct,Low
50,26,1,1,0,0,0,0,Indirect,High
50,27,2,0,0,0,0,0,Indirect,Low
50,28,3,0,0,0,0,0,Direct,High
51,1,3,1,1,0,1,0,Direct,High
51,2,4,1,0,0,0,0,Direct,Low
51,3,1,0,0,0,0,0,Indirect,High
51,4,2,0,1,1,1,0,Indirect,Low
51,5,3,1,0,1,0,0,Direct,High
51,6,4,0,1,0,1,0,Direct,Low
51,7,1,0,0,0,0,0,Indirect,High
51,8,2,0,1,0,0,0,Indirect,Low
51,9,3,1,1,0,0,0,Direct,High
51,10,4,0,0,0,0,0,Direct,Low
51,11,1,0,0,0,1,0,Indirect,High
51,12,2,1,1,0,0,0,Indirect,Low
51,13,3,0,0,0,0,0,Direct,High
51,14,4,0,0,1,0,0,Direct,Low
51,15,1,0,0,0,1,0,Indirect,High
51,16,2,1,1,0,0,0,Indirect,Low
51,17,3,1,0,1,0,0,Direct,High
51,18,4,1,0,0,0,0,Direct,Low
51,19,1,0,0,0,0,0,Indirect,High
51,20,2,0,0,0,0,0,Indirect,Low
51,21,3,0,0,0,0,0,Direct,High
51,22,4,0,1,0,0,0,Direct,Low
51,23,1,0,0,0,0,0,Indirect,High
51,24,2,0,0,0,1,0,Indirect,Low
51,25,3,0,1,0,0,0,Direct,High
51,26,4,0,0,1,0,0,Direct,Low
51,27,1,0,0,0,0,0,Indirect,High
51,28,2,0,0,1,0,0,Indirect,Low
52,1,2,0,0,0,0,0,Indirect,Low
52,2,3,1,0,0,1,0,Direct,High
52,3,4,0,0,0,0,0,Direct,Low
52,4,1,0,0,0,0,0,Indirect,High
52,5,2,1,1,1,1,0,Indirect,Low
52,6,3,0,0,0,0,0,Direct,High
52,7,4,0,1,0,0,0,Direct,Low
52,8,1,0,0,0,0,0,Indirect,High
52,9,2,0,0,1,1,0,Indirect,Low
52,10,3,0,0,0,0,0,Direct,High
52,11,4,1,0,0,0,0,Direct,Low
52,12,1,0,1,0,0,0,Indirect,High
52,13,2,0,0,0,1,0,Indirect,Low
52,14,3,0,1,1,0,0,Direct,High
52,15,4,0,0,0,0,0,Direct,Low
52,16,1,0,1,1,0,0,Indirect,High
52,17,2,0,0,0,0,0,Indirect,Low
52,18,3,0,0,0,0,0,Direct,High
52,19,4,0,0,0,0,0,Direct,Low
52,20,1,0,0,0,0,0,Indirect,High
52,21,2,0,0,0,0,0,Indirect,Low
52,22,3,0,1,0,0,0,Direct,High
52,23,4,0,0,0,0,0,Direct,Low
52,24,1,0,0,0,1,0,Indirect,High
52,25,2,0,0,0,0,0,Indirect,Low
52,26,3,0,0,0,0,0,Direct,High
52,27,4,0,0,0,0,0,Direct,Low
52,28,1,0,0,0,0,0,Indirect,High
53,1,1,0,1,0,0,0,Indirect,High
53,2,2,0,0,0,0,0,Indirect,Low
53,3,3,0,1,0,0,0,Direct,High
53,4,4,0,1,1,0,0,Direct,Low
53,5,1,0,0,0,0,0,Indirect,High
53,6,2,0,0,0,0,0,Indirect,Low
53,7,3,0,1,0,0,0,Direct,High
53,8,4,1,1,0,1,0,Direct,Low
53,9,1,0,1,0,0,0,Indirect,High
53,10,2,0,0,0,0,0,Indirect,Low
53,11,3,0,0,0,0,0,Direct,High
53,12,4,0,0,0,0,0,Direct,Low
53,13,1,0,1,0,0,0,Indirect,High
53,14,2,0,1,0,0,0,Indirect,Low
53,15,3,1,1,0,0,0,Direct,High
53,16,4,0,0,0,0,0,Direct,Low
53,17,1,0,0,0,0,0,Indirect,High
53,18,2,1,0,1,1,0,Indirect,Low
53,19,3,0,1,0,0,0,Direct,High
53,20,4,0,1,0,0,0,Direct,Low
53,21,1,0,1,1,0,0,Indirect,High
53,22,2,0,0,1,0,0,Indirect,Low
53,23,3,0,1,0,0,0,Direct,High
53,24,4,0,1,0,1,0,Direct,Low
53,25,1,0,1,0,0,0,Indirect,High
53,26,2,1,0,0,0,0,Indirect,Low
53,27,3,0,0,0,0,0,Direct,High
53,28,4,0,0,0,0,0,Direct,Low
54,1,4,0,1,0,0,0,Direct,Low
54,2,1,0,1,0,1,0,Indirect,High
54,3,2,1,0,0,0,0,Indirect,Low
54,4,3,0,0,0,0,0,Direct,High
54,5,4,1,0,0,0,0,Direct,Low
54,6,1,1,0,0,0,0,Indirect,High
54,7,2,0,1,1,0,0,Indirect,Low
54,8,3,0,0,0,0,0,Direct,High
54,9,4,0,1,0,0,0,Direct,Low
54,10,1,1,0,0,0,0,Indirect,High
54,11,2,1,0,1,1,0,Indirect,Low
54,12,3,0,1,0,1,0,Direct,High
54,13,4,0,0,0,1,0,Direct,Low
54,14,1,0,1,0,1,0,Indirect,High
54,15,2,0,0,0,0,0,Indirect,Low
54,16,3,0,1,1,1,0,Direct,High
54,17,4,0,0,0,0,0,Direct,Low
54,18,1,0,0,0,1,0,Indirect,High
54,19,2,0,0,0,1,0,Indirect,Low
54,20,3,0,0,0,1,0,Direct,High
54,21,4,1,0,0,0,0,Direct,Low
54,22,1,0,1,0,0,0,Indirect,High
54,23,2,0,1,1,0,0,Indirect,Low
54,24,3,0,1,0,1,0,Direct,High
54,25,4,0,1,0,0,0,Direct,Low
54,26,1,0,0,1,0,0,Indirect,High
54,27,2,0,0,0,0,0,Indirect,Low
54,28,3,0,0,0,1,0,Direct,High
55,1,3,0,1,0,1,0,Direct,High
55,2,4,1,0,0,0,0,Direct,Low
55,3,1,0,1,1,0,0,Indirect,High
55,4,2,1,1,1,0,0,Indirect,Low
55,5,3,1,0,1,0,0,Direct,High
55,6,4,1,1,0,0,0,Direct,Low
55,7,1,1,1,0,0,0,Indirect,High
55,8,2,1,1,1,0,0,Indirect,Low
55,9,3,0,0,1,0,0,Direct,High
55,10,4,0,0,0,0,0,Direct,Low
55,11,1,1,0,0,1,0,Indirect,High
55,12,2,0,0,0,1,0,Indirect,Low
55,13,3,1,0,0,0,0,Direct,High
55,14,4,1,0,0,0,0,Direct,Low
55,15,1,1,0,0,0,0,Indirect,High
55,16,2,1,1,0,0,0,Indirect,Low
55,17,3,0,0,0,0,0,Direct,High
55,18,4,0,1,1,1,0,Direct,Low
55,19,1,1,1,0,1,0,Indirect,High
55,20,2,1,1,0,0,0,Indirect,Low
55,21,3,0,0,1,0,0,Direct,High
55,22,4,1,1,0,0,0,Direct,Low
55,23,1,1,0,1,1,0,Indirect,High
55,24,2,1,0,1,1,0,Indirect,Low
55,25,3,1,0,1,0,0,Direct,High
55,26,4,0,0,0,0,0,Direct,Low
55,27,1,1,0,0,0,0,Indirect,High
55,28,2,1,0,0,1,0,Indirect,Low
56,1,2,0,0,0,0,0,Indirect,Low
56,2,3,1,0,0,0,0,Direct,High
56,3,4,0,0,0,0,0,Direct,Low
56,4,1,1,0,0,1,0,Indirect,High
56,5,2,1,1,1,0,0,Indirect,Low
56,6,3,0,0,0,0,0,Direct,High
56,7,4,0,1,0,1,0,Direct,Low
56,8,1,0,0,0,0,0,Indirect,High
56,9,2,1,0,0,0,0,Indirect,Low
56,10,3,0,0,0,0,0,Direct,High
56,11,4,0,0,1,0,0,Direct,Low
56,12,1,0,0,0,0,0,Indirect,High
56,13,2,0,0,0,0,0,Indirect,Low
56,14,3,1,1,1,0,0,Direct,High
56,15,4,0,0,0,0,0,Direct,Low
56,16,1,0,1,0,1,0,Indirect,High
56,17,2,0,0,0,0,0,Indirect,Low
56,18,3,0,0,0,0,0,Direct,High
56,19,4,0,0,0,0,0,Direct,Low
56,20,1,0,0,1,0,0,Indirect,High
56,21,2,0,1,0,0,0,Indirect,Low
56,22,3,0,1,0,0,0,Direct,High
56,23,4,0,0,0,1,0,Direct,Low
56,24,1,0,1,0,0,0,Indirect,High
56,25,2,0,0,1,0,0,Indirect,Low
56,26,3,0,0,1,0,0,Direct,High
56,27,4,0,0,1,0,0,Direct,Low
56,28,1,0,0,1,0,0,Indirect,High
57,1,1,1,0,0,0,0,Indirect,High
57,2,2,0,0,0,0,0,Indirect,Low
57,3,3,0,0,0,1,0,Direct,High
57,4,4,1,0,0,0,0,Direct,Low
57,5,1,1,1,1,0,0,Indirect,High
57,6,2,0,0,0,1,0,Indirect,Low
57,7,3,0,0,0,0,0,Direct,High
57,8,4,1,1,0,1,0,Direct,Low
57,9,1,0,0,0,0,0,Indirect,High
57,10,2,1,1,0,1,0,Indirect,Low
57,11,3,0,1,1,1,0,Direct,High
57,12,4,0,1,0,1,0,Direct,Low
57,13,1,0,0,0,0,0,Indirect,High
57,14,2,1,0,0,0,0,Indirect,Low
57,15,3,0,0,1,0,0,Direct,High
57,16,4,1,0,0,0,0,Direct,Low
57,17,1,0,0,0,0,0,Indirect,High
57,18,2,0,0,1,0,0,Indirect,Low
57,19,3,1,0,0,0,0,Direct,High
57,20,4,0,1,1,0,0,Direct,Low
57,21,1,0,0,0,0,0,Indirect,High
57,22,2,1,0,0,0,0,Indirect,Low
57,23,3,0,0,0,0,0,Direct,High
57,24,4,1,0,1,0,0,Direct,Low
57,25,1,0,0,1,0,0,Indirect,High
57,26,2,1,1,0,1,0,Indirect,Low
57,27,3,1,0,0,0,0,Direct,High
57,28,4,1,0,0,0,0,Direct,Low
58,1,4,0,0,0,0,0,Direct,Low
58,2,1,0,0,1,0,0,Indirect,High
58,3,2,1,0,0,0,0,Indirect,Low
58,4,3,1,1,0,0,0,Direct,High
58,5,4,0,1,0,0,0,Direct,Low
58,6,1,0,0,0,0,0,Indirect,High
58,7,2,0,1,0,0,0,Indirect,Low
58,8,3,0,0,0,1,0,Direct,High
58,9,4,0,0,0,0,0,Direct,Low
58,10,1,0,0,0,0,0,Indirect,High
58,11,2,0,0,0,0,0,Indirect,Low
58,12,3,0,0,0,1,0,Direct,High
58,13,4,0,0,0,0,0,Direct,Low
58,14,1,0,0,0,0,0,Indirect,High
58,15,2,0,0,0,1,0,Indirect,Low
58,16,3,0,0,0,0,0,Direct,High
58,17,4,1,0,0,1,0,Direct,Low
58,18,1,0,1,0,0,0,Indirect,High
58,19,2,0,0,0,0,0,Indirect,Low
58,20,3,0,0,0,0,0,Direct,High
58,21,4,0,1,0,0,0,Direct,Low
58,22,1,1,0,0,0,0,Indirect,High
58,23,2,1,0,0,0,0,Indirect,Low
58,24,3,0,0,1,0,0,Direct,High
58,25,4,0,0,0,0,0,Direct,Low
58,26,1,0,0,0,1,0,Indirect,High
58,27,2,1,1,0,0,0,Indirect,Low
58,28,3,0,0,0,0,0,Direct,High
59,1,3,0,0,0,0,0,Direct,High
59,2,4,0,0,1,0,0,Direct,Low
59,3,1,0,0,0,0,0,Indirect,High
59,4,2,0,0,0,0,0,Indirect,Low
59,5,3,0,0,0,0,0,Direct,High
59,6,4,0,0,0,1,0,Direct,Low
59,7,1,0,1,0,0,0,Indirect,High
59,8,2,1,0,0,0,0,Indirect,Low
59,9,3,0,0,0,0,0,Direct,High
59,10,4,0,0,0,0,0,Direct,Low
59,11,1,0,0,0,0,0,Indirect,High
59,12,2,0,0,0,0,0,Indirect,Low
59,13,3,0,0,0,0,0,Direct,High
59,14,4,0,0,0,0,0,Direct,Low
59,15,1,0,0,0,0,0,Indirect,High
59,16,2,0,1,0,0,0,Indirect,Low
59,17,3,0,1,0,0,0,Direct,High
59,18,4,0,1,0,0,0,Direct,Low
59,19,1,0,1,0,0,0,Indirect,High
59,20,2,0,0,0,0,0,Indirect,Low
59,21,3,0,1,0,0,0,Direct,High
59,22,4,0,0,0,0,0,Direct,Low
59,23,1,0,0,0,0,0,Indirect,High
59,24,2,0,0,0,0,0,Indirect,Low
59,25,3,1,0,0,0,0,Direct,High
59,26,4,0,0,0,0,0,Direct,Low
59,27,1,0,1,0,0,0,Indirect,High
59,28,2,0,0,0,0,0,Indirect,Low
60,1,2,0,0,0,0,0,Indirect,Low
60,2,3,1,1,0,1,0,Direct,High
60,3,4,1,0,1,0,0,Direct,Low
60,4,1,0,0,1,0,0,Indirect,High
60,5,2,1,1,0,0,0,Indirect,Low
60,6,3,0,0,0,0,0,Direct,High
60,7,4,1,0,0,0,0,Direct,Low
60,8,1,1,1,1,1,0,Indirect,High
60,9,2,0,0,0,0,0,Indirect,Low
60,10,3,1,1,1,0,0,Direct,High
60,11,4,1,0,0,0,0,Direct,Low
60,12,1,1,0,0,1,0,Indirect,High
60,13,2,0,0,0,0,0,Indirect,Low
60,14,3,1,0,0,0,0,Direct,High
60,15,4,0,0,1,0,0,Direct,Low
60,16,1,1,1,0,0,0,Indirect,High
60,17,2,1,1,0,0,0,Indirect,Low
60,18,3,0,0,0,0,0,Direct,High
60,19,4,1,0,0,0,0,Direct,Low
60,20,1,0,0,0,0,0,Indirect,High
60,21,2,0,1,0,0,0,Indirect,Low
60,22,3,0,0,0,0,0,Direct,High
60,23,4,1,0,0,0,0,Direct,Low
60,24,1,0,0,1,1,0,Indirect,High
60,25,2,0,0,0,0,0,Indirect,Low
60,26,3,0,0,0,1,0,Direct,High
60,27,4,0,0,0,0,0,Direct,Low
60,28,1,1,1,1,1,0,Indirect,High
